"launch_date","agency_type","mission","dodge"
1972-07-12,"state","DS-P1-Yu No. 50",0.269274237100035
1972-07-13,"state","Zenit-4MT",0.272466264199466
1972-07-19,"state","Zenit-4M",0.780607306165621
1972-07-20,"state","Strela-1M",0.359692533034831
1972-07-28,"state","Zenit-2M",0.588788363849744
1972-08-02,"state","Zenit-4M",0.447902563493699
1972-08-16,"state","Tsiklon GVM",0.342361585237086
1972-08-18,"state","Zenit-4MK",0.723344069672748
1972-08-21,"state","US-A reactor",0.571949663804844
1972-08-30,"state","Zenit-2M",0.800303947646171
1972-09-15,"state","Zenit-2M",0.45647228974849
1972-09-16,"state","Zenit-4M",0.656979434890673
1972-09-19,"state","Oko",0.99950410798192
1972-09-29,"state","DS-P1-M No. 4",0.692847506841645
1972-09-30,"state","Molniya-2",0.100699546048418
1972-10-04,"state","Zenit-4M",0.542797837406397
1972-10-05,"state","DS-P1-Yu No. 63",0.901855736039579
1972-10-11,"state","DS-P1-Yu No. 49",0.887224837206304
1972-10-14,"state","Molniya-1 11F67 No. 26",0.184743757359684
1972-10-18,"state","Zenit-2M",0.656144636450335
1972-10-25,"state","DS-P1-Yu No. 61",0.658426024951041
1972-10-26,"state","Meteor-M  No. 25",0.670692872256041
1972-10-31,"state","Zenit-4MK",0.0925915958359838
1972-11-01,"state","Strela-1M",0.679727103561163
1972-11-03,"state","Tselina-OM",0.0654082961846143
1972-11-25,"state","Zenit-2M",0.986955575412139
1972-11-30,"state","DS-U1-IK No. 2",0.755650516366586
1972-12-02,"state","Molniya-1 11F67 No. 28",0.63188069476746
1972-12-12,"state","Molniya-2",0.432884312234819
1972-12-14,"state","Zenit-4M",0.336705904919654
1973-01-08,"state","E-8 No. 204",0.597894419683143
1973-01-11,"state","Zenit-4M",0.346940316259861
1973-12-17,"state","Zenit-4MT",0.697167140664533
1973-01-20,"state","Tselina-OM",0.749309925828129
1973-12-18,"state","Soyuz 7K-T No. 33",0.0946470135822892
1973-01-24,"state","DS-P1-Yu No. 62",0.810472020180896
1973-12-19,"state","Strela-1M",0.859749352093786
1973-01-26,"state","Tsiklon GVM",0.240697860252112
1973-12-21,"state","Zenit-4MK",0.945907501969486
1973-02-01,"state","Zenit-2M",0.532806846080348
1973-12-25,"state","Molniya-2",0.144764666911215
1973-02-03,"state","Molniya-1 11F67 No. 31",0.393230098299682
1973-12-26,"state","DS-U2-GKA No. 2",0.708070775959641
1973-02-08,"state","Zenit-4M",0.782227688003331
1973-12-27,"state","US-A reactor",0.380796980345622
1973-02-15,"state","SO-M No. 502",0.880760193336755
1973-12-29,"state","Zaliv",0.141639029840007
1973-02-28,"state","Tselina-OM",0.249553037108853
1973-03-01,"state","Zenit-4MK",0.308194821234792
1973-03-06,"state","Zenit-4M",0.764619682915509
1973-03-20,"state","Meteor-M  No. 29",0.607454992132261
1973-03-22,"state","Zenit-2M",0.63813239033334
1973-04-03,"state","Almaz OPS 1",0.982042725430802
1973-04-05,"state","Molniya-2",0.463901393348351
1973-04-12,"state","DS-P1-Yu No. 55",0.755507473368198
1973-04-19,"state","Zenit-4MK",0.896414652466774
1973-04-19,"state","DS-U2-IK Kopernik-500",0.605605036718771
1973-04-25,"state","Zenit-2M",0.251041149487719
1973-05-05,"state","Zenit-4MK",0.993954989360645
1973-05-11,"state","DOS 3",0.196862507611513
1973-05-17,"state","DS-P1-Yu No. 65",0.209685970330611
1973-05-18,"state","Zenit-4MK",0.15416248422116
1973-05-23,"state","Zenit-4M",0.931622376199812
1973-05-25,"state","Zenit-2M",0.949915929464623
1973-05-29,"state","Meteor-M  No. 27",0.9476989263203
1973-06-05,"state","DS-P1-Yu No. 66",0.982257103547454
1973-06-06,"state","Zenit-4M",0.348719909554347
1973-06-08,"state","Strela-1M",0.108913086354733
1973-06-10,"state","Zenit-4M",0.152470513712615
1973-06-15,"state","Soyuz 7K-T No. 36",0.605859534116462
1973-06-20,"state","Zaliv",0.45197534840554
1973-06-21,"state","Zenit-2M",0.530606838176027
1973-06-27,"state","Zenit-4MT",0.362671570852399
1973-07-11,"state","Molniya-2",0.600500001572073
1973-07-21,"state","3MS No. 52S",0.487268494442105
1973-07-25,"state","Zenit-4M",0.474122994346544
1973-07-25,"state","3MS No. 53S",0.68538987939246
1973-08-01,"state","Zenit-2M",0.606112770736217
1973-08-05,"state","3MP No. 50P",0.783198355231434
1973-08-09,"state","3MP No. 51P",0.362009628675878
1973-08-21,"state","Zenit-4M",0.396023901645094
1973-08-22,"state","DS-P1-Yu No. 59",0.220426433021203
1973-08-24,"state","Zenit-4M",0.213778690900654
1973-08-28,"state","Tselina-OM",0.512947419658303
1973-08-30,"state","Molniya-1",0.895786317298189
1973-08-30,"state","Zenit-2M",0.682587860384956
1973-09-06,"state","Zenit-4M",0.544898383319378
1973-09-08,"state","Geoid",0.793133304221556
1973-09-14,"state","Zaliv",0.879567003576085
1973-09-21,"state","Zenit-4MK",0.791250076144934
1973-09-27,"state","Soyuz 7K-T No. 37",0.73891840223223
1973-10-02,"state","Strela-1M",0.628853419795632
1973-10-03,"state","Zenit-2M",0.358586863381788
1973-10-06,"state","Zenit-4MK",0.501210887450725
1973-10-10,"state","Zenit-4M",0.0310409353114665
1973-10-15,"state","Zenit-2M",0.594980635214597
1973-10-16,"state","Zenit-4M",0.199157274793833
1973-10-16,"state","DS-P1-Yu No. 60",0.161597760161385
1973-10-19,"state","Molniya-2",0.437871333910152
1973-10-20,"state","Zenit-4MK",0.565057498170063
1973-10-27,"state","Zenit-4M",0.371185241034254
1973-10-29,"state","Tselina-D",0.331485795788467
1973-10-30,"state","DS-U2-IK No. 3",0.69946901826188
1973-10-31,"state","Bion No. 1",0.0141641688533127
1973-11-02,"state","Oko",0.436312298290431
1973-11-10,"state","Zenit-4MK",0.502904306631535
1973-11-14,"state","Molniya-1 11F67 No. 32",0.383003256982192
1973-11-20,"state","DS-P1-Yu No. 69",0.479692002991214
1973-11-21,"state","Zenit-4M",0.463266676757485
1973-11-27,"state","Tselina-OM",0.0613963413052261
1973-11-28,"state","DS-P1-Yu No. 64",0.830655514495447
1973-11-28,"state","Zenit-4MK",0.540353078162298
1973-11-30,"state","Soyuz 7K-T No. 34A",0.161995657719672
1973-11-30,"state","Molniya-1",0.40440268907696
1973-12-04,"state","Strela-2M",0.769395937677473
1973-12-13,"state","DS-P1-I No. 13",0.371311445254833
1974-12-18,"state","Tselina-OM",0.307925205444917
1974-01-17,"state","Zaliv",0.843946823850274
1974-12-21,"state","Molniya-2",0.694081367459148
1974-01-24,"state","Zenit-2M",0.276065832236782
1974-12-24,"state","US-P",0.564726195996627
1974-01-30,"state","Zenit-4MK",0.809002632275224
1974-12-26,"state","DOS 4 (17K No. 124)",0.224740066332743
1974-02-06,"state","Tselina-OM",0.732981665059924
1974-12-26,"state","Tsiklon-B",0.652170097688213
1974-02-12,"state","Zenit-4M",0.220732106128708
1974-12-27,"state","Zenit-4MK",0.621497077867389
1974-02-27,"state","DS-P1-Yu No. 71",0.0333904603030533
1974-03-05,"state","Meteor-M  No. 30",0.159916097065434
1974-03-05,"state","DS-P1-Yu No. 67",0.34994436474517
1974-03-14,"state","Zenit-2M",0.0730502780061215
1974-03-20,"state","Zenit-4MK",0.642194188199937
1974-03-26,"state","11F638 GVM",0.565192223293707
1974-04-03,"state","Soyuz 7K-TM No. 71-EPSA",0.133869627956301
1974-04-04,"state","Zenit-4MK",0.147509219124913
1974-04-11,"state","Zenit-2M",0.742867524269968
1974-04-20,"state","Molniya-1",0.505049510393292
1974-04-23,"state","Strela-1M",0.381605453789234
1974-04-24,"state","Meteor-M  No. 22",0.0973638710565865
1974-04-26,"state","Molniya-2",0.801439448958263
1974-04-29,"state","Zenit-4MK",0.0121999457478523
1974-04-29,"state","Geoid",0.903523210203275
1974-05-15,"state","US-A reactor",0.315296520479023
1974-05-15,"state","Zenit-4MK",0.366190467495471
1974-05-15,"state","Zenit-2M",0.802195474971086
1974-05-17,"state","US-A reactor",0.668548259884119
1974-05-17,"state","DS-U3-IK No. 4",0.176904762163758
1974-05-21,"state","Tselina-OM",0.239532820647582
1974-05-27,"state","Soyuz 7K-T(A9) No. 61",0.967950225342065
1974-05-29,"state","E-8LS No. 206",0.684016140410677
1974-05-30,"state","Zenit-4MK",0.95411221543327
1974-06-06,"state","Zenit-2M",0.320941825397313
1974-06-13,"state","Zenit-4MK",0.443952221190557
1974-06-18,"state","Vektor",0.938607955584303
1974-06-21,"state","Tselina-OM",0.359350813785568
1974-06-24,"state","Almaz 2 (11F71 No. 101-2",0.00689099146984518
1974-06-26,"state","DS-P1-I No. 14",0.141683219699189
1974-06-27,"state","Zaliv",0.378871008288115
1974-06-29,"state","Zenit-4MT",0.740423263516277
1974-06-29,"state","Oko",0.823078021639958
1974-07-03,"state","Soyuz 7K-T(A9) No. 62",0.222722838632762
1974-07-09,"state","Meteor-Priroda No. 1",0.624264180660248
1974-07-12,"state","Zenit-4MK",0.143446504836902
1974-07-23,"state","Molniya-2",0.0608578885439783
1974-07-25,"state","Zenit-4M",0.899822558974847
1974-07-25,"state","DS-P1-Yu No. 74",0.445329156238586
1974-07-26,"state","Zenit-2M",0.461366949602962
1974-07-29,"state","Molniya-1 11F658 No. 38",0.24023271095939
1974-08-06,"state","Soyuz 7K-S No. 1L",0.687616391340271
1974-08-07,"state","Zenit-4MK",0.876719492254779
1974-08-12,"state","Soyuz 7K-TM No. 72-EPSA",0.605575789697468
1974-08-16,"state","Tselina-D",0.952043086057529
1974-08-26,"state","Soyuz 7K-T(A9) No. 63",0.553809277713299
1974-08-29,"state","Zenit-4MK",0.232501346152276
1974-08-29,"state","Geoid",0.898411370581016
1974-09-11,"state","Strela-2M",0.202944432850927
1974-09-19,"state","Strela-1M",0.597397261299193
1974-09-20,"state","Zenit-2M",0.846270787529647
1974-09-26,"state","DS-P1-Yu No. 72",0.348990418482572
1974-10-11,"state","Vektor",0.330250042025
1974-10-18,"state","Zenit-4MK",0.856047461740673
1974-10-18,"state","Zaliv",0.543261201120913
1974-10-22,"state","Bion No. 2",0.844060085946694
1974-10-24,"state","Molniya-1 No. 26",0.661107553401962
1974-10-25,"state","Zenit-4MK",0.373009080532938
1974-10-28,"state","Meteor-M  No. 33",0.949350730981678
1974-10-28,"state","E-8-5M No. 410",0.636587157379836
1974-10-31,"state","DS-U2-IK No. 4",0.177814736729488
1974-11-01,"state","Zenit-2M",0.93035634746775
1974-11-04,"state","Zenit-4MT",0.143627388868481
1974-11-16,"state","Zenit-4MK",0.751225088257343
1974-11-20,"state","DS-P1-Yu No. 73",0.341145152924582
1974-11-21,"state","Molniya-3 No. 11",0.685782602988183
1974-11-27,"state","Zenit-2M",0.932133092777804
1974-12-02,"state","Soyuz 7K-TM No. 73-EPSA",0.99440525425598
1974-12-13,"state","Yantar'-2K No. 2",0.0305033391341567
1974-12-17,"state","Meteor-M  No. 32",0.273065247340128
1975-01-10,"state","Soyuz 7K-T No. 38",0.770382140530273
1975-10-17,"state","Zenit-2M",0.0989971000235528
1975-01-17,"state","Zenit-2M",0.222331700380892
1975-10-29,"state","US-P",0.00667774071916938
1975-01-21,"state","DS-P1-Yu No. 70",0.789053347427398
1975-11-04,"state","Tsiklon-B",0.0275899465195835
1975-11-04,"state","Zenit-4MK",0.783287333324552
1975-01-23,"state","Zenit-4MK",0.851101219654083
1975-11-14,"state","Molniya-3 No. 13",0.509565278654918
1975-01-28,"state","DS-P1-Yu No. 75",0.448252050904557
1975-11-17,"state","Soyuz 7K-T(A9) No. 64",0.351979487808421
1975-01-30,"state","Oko",0.883952574105933
1975-02-05,"state","Tselina-OM",0.626269795466214
1975-11-21,"state","Zenit-2M",0.419484625104815
1975-02-06,"state","Molniya-2",0.717603360535577
1975-11-21,"state","Tselina-OK",0.315206178231165
1975-11-25,"state","Bion No. 3",0.447745934594423
1975-02-12,"state","Geoid",0.997965594055131
1975-11-28,"state","Strela-2M",0.282947531202808
1975-02-12,"state","Zenit-4MK",0.0944324894808233
1975-12-03,"state","Zenit-2M",0.0621813035104424
1975-02-26,"state","Zenit-4MK",0.169339789543301
1975-12-11,"state","DS-U2-IK No. 6",0.679231348913163
1975-02-28,"state","Strela-1M",0.199504724238068
1975-12-12,"state","US-A reactor",0.383491232292727
1975-03-12,"state","Zenit-4MK",0.547654049005359
1975-03-21,"state","Zenit-4MT",0.565860234200954
1975-03-26,"state","Zenit-2M",0.580004445277154
1975-12-16,"state","Zenit-4MK",0.240551519906148
1975-03-27,"state","Zenit-4MK",0.230508476495743
1975-12-17,"state","Molniya-2",0.140497384825721
1975-03-27,"state","DS-U2-IK No. 5",0.470964808948338
1975-12-22,"state","SO-M No. 504",0.919410048285499
1975-04-01,"state","Meteor-M  No. 31",0.186212403466925
1975-12-22,"state","Gran' No. 11L",0.840249772882089
1975-04-02,"state","US-A reactor",0.868509313790128
1975-12-25,"state","Meteor No. 38",0.87193994410336
1975-04-07,"state","US-A reactor",0.933472681092098
1975-12-27,"state","Molniya-3 No. 15",0.545385715551674
1975-04-08,"state","DS-P1-Yu No. 77",0.895831594942138
1975-04-11,"state","Tsiklon-B",0.698876414680853
1975-04-14,"state","Molniya-3 No. 12",0.945815847953781
1975-04-16,"state","Zenit-4MK",0.26220737490803
1975-04-18,"state","Zenit-2M",0.885396039811894
1975-04-19,"state","ISS",0.705689257709309
1975-04-22,"state","Zaliv",0.000544818118214607
1975-04-24,"state","Zenit-4MK",0.262614747975022
1975-04-29,"state","Molniya-1",0.462348457193002
1975-05-21,"state","Zenit-2M",0.039416199317202
1975-05-24,"state","Soyuz 7K-T No. 40",0.0853651247452945
1975-05-28,"state","Strela-1M",0.604796523228288
1975-05-28,"state","Zenit-4MK",0.954976094188169
1975-05-30,"state","Gektor-Priroda",0.365744937676936
1975-06-03,"state","Zenit-4MK",0.288430816726759
1975-06-05,"state","Molniya-1 No. 24",0.678655072581023
1975-06-08,"state","4V-1 No. 660",0.288167777704075
1975-06-12,"state","Zenit-4MK",0.29668433801271
1975-06-14,"state","4V-1 No. 661",0.578316710423678
1975-06-20,"state","Tselina-D",0.146855956176296
1975-06-24,"state","DS-P1-Yu No. 76",0.149238717509434
1975-06-25,"state","Zenit-4MK",0.76172084431164
1975-06-27,"state","Zenit-2M",0.148021816508844
1975-07-03,"state","Zenit-4MK",0.783247581450269
1975-07-04,"state","Tselina-OM",0.0478618226479739
1975-07-08,"state","Molniya-2",0.492630258901045
1975-07-11,"state","Meteor-2 No. 1",0.891686749877408
1975-07-15,"state","Soyuz 7K-TM No. 75",0.813053093850613
1975-07-17,"state","DS-P1-I No. 15",0.728980111656711
1975-07-23,"state","Zenit-2M",0.243562340037897
1975-07-24,"state","Vektor",0.365345502272248
1975-07-31,"state","Zenit-4MK",0.102250043768436
1975-08-13,"state","Zenit-4MK",0.719737068284303
1975-08-14,"state","Tsiklon-B",0.692120259162039
1975-08-22,"state","Tselina-D",0.899469346739352
1975-08-27,"state","Zenit-4MK",0.101808608975261
1975-09-02,"state","Molniya-1",0.651462516747415
1975-09-05,"state","Yantar'-2K No. 3",0.81787673314102
1975-09-09,"state","Molniya-2",0.78291582246311
1975-09-12,"state","Zenit-4MT",0.410575261805207
1975-09-16,"state","Zenit-4MK",0.449725819984451
1975-09-17,"state","Strela-1M",0.165273326449096
1975-09-18,"state","Meteor-M  No. 28",0.659641688223928
1975-09-23,"state","Zenit-2M",0.615595018025488
1975-09-24,"state","Geoid",0.748248847201467
1975-09-25,"state","Fram",0.804446901893243
1975-09-29,"state","Soyuz 7K-S No. 2L",0.3932674897369
1975-09-30,"state","Strela-2M",0.943597834790125
1975-10-01,"state","Zenit-4MK",0.170327201019973
1975-10-08,"state","Oko?",0.256668874528259
1976-10-14,"state","Soyuz 7K-T(A9) No. 65",0.164304544916376
1976-01-06,"state","Tselina-OM",0.430126533843577
1976-01-07,"state","Zenit-4MK",0.698518134187907
1976-10-15,"state","Meteor No. 35",0.488662880146876
1976-10-17,"state","US-A reactor",0.87227595760487
1976-10-21,"state","US-A reactor",0.0282066320069134
1976-01-20,"state","Tsiklon-B",0.643528223503381
1976-10-22,"state","Oko",0.662166403839365
1976-01-22,"state","Molniya-1 11F658 No. 40",0.66951208980754
1976-10-25,"state","Zenit-4MK",0.384175437735394
1976-01-22,"state","Tselina-OM",0.78060689731501
1976-10-26,"state","Ekran No. 11L",0.823634980479255
1976-01-28,"state","Strela-1M",0.413570853183046
1976-10-29,"state","Parus",0.0355762240942568
1976-01-29,"state","Zenit-2M",0.141108392272145
1976-11-01,"state","Zenit-2M",0.232799546327442
1976-11-11,"state","Zenit-4MK",0.652299010427669
1976-02-03,"state","Zaliv",0.873871261253953
1976-11-23,"state","Zenit-6",0.133868997218087
1976-02-05,"state","DS-P1-I No. 16",0.0141542560886592
1976-11-25,"state","SO-M No. 505",0.263173153856769
1976-02-11,"state","Zenit-4MK",0.848993843654171
1976-11-26,"state","US-P",0.750723779899999
1976-02-12,"state","Lira",0.245746581582353
1976-11-29,"state","Soyuz 7K-S No. 3L",0.747446900699288
1976-02-16,"state","IS",0.385868168668821
1976-12-02,"state","Tselina-OM",0.279940231936052
1976-12-02,"state","Molniya-2",0.271599577739835
1976-02-20,"state","Yantar'-2K No. 4",0.864978181663901
1976-12-07,"state","Strela-1M",0.542263918556273
1976-12-09,"state","Zenit-2M",0.980792939662933
1976-03-10,"state","Zenit-4MK",0.908879994414747
1976-12-09,"state","Lira",0.990155765321106
1976-03-11,"state","Molniya-1",0.484247184824198
1976-12-15,"state","TKS VA No. 009A/1",0.38754941499792
1976-03-12,"state","Vektor",0.249379723565653
1976-12-15,"state","Tsikada",0.330020190216601
1976-12-17,"state","Zenit-4MK",0.380853933515027
1976-03-16,"state","Tselina-D",0.75337943714112
1976-12-17,"state","Romb 2",0.24133011023514
1976-03-18,"state","Zenit-2M",0.7304022742901
1976-03-19,"state","Molniya-1 11F658 No. 42",0.697602855740115
1976-12-27,"state","IS",0.218903691275045
1976-12-28,"state","Molniya-3 No. 17",0.476914441678673
1976-03-26,"state","Zenit-4MK",0.66283252555877
1976-12-28,"state","Parus",0.0317822261713445
1976-03-31,"state","Orion",0.555643282830715
1976-04-06,"state","Tselina-OM",0.804902534931898
1976-04-07,"state","Meteor No. 37",0.487658607773483
1976-04-09,"state","Zenit-2M",0.375370203750208
1976-04-13,"state","IS",0.856518177315593
1976-04-28,"state","Zenit-4MK",0.0357962343841791
1976-04-28,"state","Romb 1",0.115619893651456
1976-05-05,"state","Zenit-4MK",0.405778793385252
1976-05-12,"state","Molniya-3 No. 16",0.229065271094441
1976-05-15,"state","Meteor-Priroda No. 2-1",0.533315097214654
1976-05-18,"state","DS-P1-Yu No. 78",0.258605038514361
1976-05-20,"state","Zenit-2M",0.480116727761924
1976-05-21,"state","Fram",0.574236288433895
1976-05-26,"state","Zenit-4MK",0.350223754765466
1976-05-28,"state","Vektor",0.549029337242246
1976-06-02,"state","Zaliv",0.602946980390698
1976-06-08,"state","Zenit-4MK",0.336497698910534
1976-06-15,"state","Strela-1M",0.669530676212162
1976-06-16,"state","Zenit-4MK",0.25357972108759
1976-06-19,"state","AUOS-Z-T-IK",0.897150845266879
1976-06-22,"state","Almaz OPS 3",0.236845098203048
1976-06-24,"state","Zenit-2M",0.575636371271685
1976-06-29,"state","Zenit-4MK",0.582585283787921
1976-06-29,"state","Strela-2M",0.0870994383003563
1976-07-01,"state","Molniya-2",0.288270442048088
1976-07-02,"state","US-P",0.214594502700493
1976-07-06,"state","Soyuz 7K-T No. 41",0.616388415917754
1976-07-08,"state","Lira",0.383665403351188
1976-07-14,"state","Zenit-2M",0.496897247387096
1976-07-15,"state","Strela-2M",0.00525101902894676
1976-07-21,"state","Geoid",0.939695245586336
1976-07-21,"state","IS",0.652188695035875
1976-07-22,"state","Yantar'-2K No. 5",0.811725715640932
1976-07-23,"state","Molniya-1 11F658 No. 43",0.515336758457124
1976-07-27,"state","Tselina-OM",0.146469143452123
1976-07-27,"state","DS-U3-IK No. 6?",0.0352196637541056
1976-07-29,"state","Zaliv",0.45573351229541
1976-08-04,"state","Zenit-4MK",0.172168011544272
1976-08-09,"state","E-8-5M No. 413",0.720111067174003
1976-08-12,"state","Zenit-2M",0.464702974772081
1976-08-18,"state","DS-P1-I No. 17",0.150123074883595
1976-08-26,"state","DS-P1-Yu No. 79",0.589652134571224
1976-08-27,"state","Tselina-D",0.929138634121045
1976-08-28,"state","Zenit-4MK",0.641079549212009
1976-09-01,"state","Molniya-2",0.109564935788512
1976-09-03,"state","Zenit-4MK",0.248571160715073
1976-09-11,"state","Gran' No. 12L",0.420713912928477
1976-09-15,"state","Soyuz 7K-TM No. 74",0.550633233739063
1976-09-21,"state","Orion",0.093835060717538
1976-09-22,"state","Zenit-2M",0.521750654559582
1976-09-24,"state","Zenit-4MK",0.869550107512623
1976-09-29,"state","Strela-2M",0.503866504877806
1976-10-10,"state","Zenit-4MK",0.339898085221648
1977-10-11,"state","Zenit-6",0.80015287338756
1977-01-06,"state","Zenit-4MK",0.860087616369128
1977-10-21,"state","Lira",0.276378959883004
1977-01-06,"state","Meteor-2 No. 2",0.0110188857652247
1977-01-20,"state","Zenit-2M",0.203610591357574
1977-10-25,"state","Tselina-OM",0.538471050793305
1977-01-20,"state","Zaliv",0.326762815704569
1977-10-26,"state","IS",0.212215999374166
1977-10-28,"state","Molniya-3 No. 18",0.920805189525709
1977-02-02,"state","Vektor",0.504144855076447
1977-10-28,"state","Zaliv",0.899734982289374
1977-02-07,"state","Soyuz 7K-T(A9) No. 66",0.601077773841098
1977-02-09,"state","Zenit-4MK",0.919728246517479
1977-11-24,"state","Geoid",0.772409632336348
1977-02-11,"state","Molniya-2",0.523635624209419
1977-12-04,"state","Zenit-4MKM",0.422517283121124
1977-02-15,"state","GVM DS-U2-IK",0.545159626286477
1977-12-08,"state","Romb 4",0.0228610329795629
1977-02-21,"state","Parus",0.328208228340372
1977-12-10,"state","Soyuz 7K-T No. 43",0.16178449918516
1977-02-26,"state","Tselina-D",0.28600483504124
1977-12-12,"state","Zenit-2M",0.215090172132477
1977-03-03,"state","Zenit-6",0.482733150711283
1977-12-13,"state","Lira",0.896678199060261
1977-03-10,"state","Zenit-4MK",0.855437352787703
1977-12-14,"state","Meteor-2 No. 3",0.452322254655883
1977-12-16,"state","Strela-2M",0.0777958142571151
1977-03-17,"state","Zenit-2M",0.0463335264939815
1977-12-20,"state","Zenit-4MKM",0.922083926619962
1977-03-24,"state","Molniya-1",0.503909084480256
1977-12-21,"state","IS",0.58134719892405
1977-03-24,"state","Tselina-OM",0.679541742894799
1977-12-23,"state","Parus",0.788370652822778
1977-03-29,"state","AUOS-Z-R-O Oval",0.291727193864062
1977-12-27,"state","EPN No. 03.0380?",0.211272038053721
1977-04-05,"state","Meteor-M  No. 39",0.0311821182258427
1977-12-27,"state","Zenit-2M",0.243294848361984
1977-04-05,"state","DS-P1-I No. 18",0.551080423174426
1977-04-07,"state","Zenit-4MK",0.5158046616707
1977-04-11,"state","Oko",0.201953428331763
1977-04-20,"state","Zenit-2M",0.898747017607093
1977-04-26,"state","Yantar'-2K No. 6",0.211407596245408
1977-04-27,"state","ER763-4",0.463167793350294
1977-04-28,"state","Molniya-3 No. 19",0.383371537784114
1977-05-05,"state","Zenit-4MK",0.825233998475596
1977-05-17,"state","Zenit-4MK",0.583254522876814
1977-05-19,"state","Lira",0.00850391271524131
1977-05-23,"state","IS",0.81300634611398
1977-05-25,"state","Geoid",0.936528335092589
1977-05-26,"state","Fram",0.936451049754396
1977-05-30,"state","Romb 3",0.261564578860998
1977-05-31,"state","Zenit-2M",0.855906501179561
1977-06-08,"state","Zenit-4MK",0.42552367830649
1977-06-10,"state","Orion",0.792367184534669
1977-06-16,"state","Oko",0.155040557961911
1977-06-17,"state","Signe 3",0.449122833553702
1977-06-17,"state","IS",0.260817548027262
1977-06-18,"state","DS-P1-I No. 19",0.761485921218991
1977-06-22,"state","Zenit-4MK",0.856514916755259
1977-06-24,"state","Molniya-1 11F658 No. 45",0.308292469009757
1977-06-24,"state","EPN No. 03.0380?",0.27955842576921
1977-06-29,"state","Meteor-Priroda No. 2-2",0.494870705064386
1977-06-30,"state","Zenit-2M",0.42568801343441
1977-07-01,"state","Strela-2M",0.512980479979888
1977-07-04,"state","Tselina-OK",0.276797813363373
1977-07-07,"state","Tselina-D",0.782329638488591
1977-07-08,"state","Tsikada",0.475484481547028
1977-07-12,"state","Zenit-4MKM",0.497554014669731
1977-07-13,"state","Parus",0.13887299480848
1977-07-17,"state","TKS No. 16101",0.448563343845308
1977-07-19,"state","Vektor",0.331649069441482
1977-07-20,"state","Oko",0.166409040335566
1977-07-20,"state","Zenit-4MKM",0.377361990744248
1977-07-22,"state","Vektor",0.0810090072918683
1977-07-23,"state","Gran' No. 13L",0.653642321703956
1977-07-27,"state","Zenit-6",0.871979251038283
1977-07-29,"state","Zenit-2M",0.893872498301789
1977-08-03,"state","Bion No. 4",0.66272482695058
1977-08-24,"state","US-P",0.443431419087574
1977-08-24,"state","Zenit-4MKM",0.884522886713967
1977-08-24,"state","Strela-1M",0.352179515874013
1977-08-27,"state","Zenit-2M",0.0344440224580467
1977-08-30,"state","Molniya-1",0.746780109824613
1977-09-02,"state","Fram",0.648777721915394
1977-09-06,"state","Yantar'-2K No. 7",0.7798420060426
1977-09-13,"state","Zenit-2M",0.803132959408686
1977-09-13,"state","Parus",0.304147266317159
1977-09-16,"state","US-A reactor",0.345223696436733
1977-09-16,"state","Zenit-4MKM",0.673406563233584
1977-09-18,"state","US-A",0.633115219185129
1977-09-20,"state","Tselina-D",0.874114178819582
1977-09-20,"state","Ekran No. 12L",0.502044074004516
1977-09-22,"state","SO-M No. 506",0.289278563810512
1977-09-24,"state","EPN No. 03.0380?",0.0366472932510078
1977-09-24,"state","AUOS-Z-R-IK",0.159341217251495
1977-09-29,"state","DOS 5",0.0490712327882648
1977-09-30,"state","Zenit-4MKM",0.848197809420526
1977-10-09,"state","Soyuz 7K-T No. 42",0.273153044981882
1978-10-26,"state","Meteor-2 GVM",0.822236643405631
1978-01-06,"state","Zenit-4MKM",0.610181744676083
1978-10-30,"state","SO-M No. 507",0.911107154330239
1978-11-01,"state","Orion",0.304357338231057
1978-01-10,"state","Soyuz 7K-T No. 44",0.115177223226056
1978-01-10,"state","Tselina-D",0.903411760926247
1978-11-15,"state","Zenit-4MKM",0.525837896158919
1978-01-10,"state","Strela-1M",0.0577813391573727
1978-11-16,"state","Strela-2M",0.172637106850743
1978-01-13,"state","Zenit-2M",0.498665025923401
1978-01-17,"state","Parus",0.130870425375178
1978-11-21,"state","Zenit-4MKM",0.214819069253281
1978-01-20,"state","Progress 7K-TG No. 102",0.12211497942917
1978-11-28,"state","Zenit-6",0.324278074782342
1978-01-24,"state","Molniya-3 No. 20",0.875698132673278
1978-12-05,"state","Strela-1M",0.653968606609851
1978-01-24,"state","Zenit-4MKM",0.66710074362345
1978-12-07,"state","Zenit-4MKM",0.818356631323695
1978-12-08,"state","Zenit-2M",0.353041670285165
1978-01-31,"state","Zenit-4MKM",0.235625487286597
1978-12-14,"state","Zenit-2M",0.464394500944763
1978-02-08,"state","Orion",0.97727541369386
1978-12-15,"state","Tselina-OM",0.0455551452469081
1978-02-14,"state","Zenit-4MKM",0.803996349452063
1978-12-19,"state","Tselina-D",0.505724405637011
1978-12-19,"state","Gorizont No. 11L",0.488417784916237
1978-02-17,"state","Strela-2M",0.744271032046527
1978-12-20,"state","Parus",0.113193648401648
1978-12-22,"state","Romb 5",0.128839639248326
1978-12-23,"state","Astrofizika 11F653 No. 1",0.0294850084464997
1978-02-28,"state","Parus",0.896751165622845
1978-12-26,"state","Geoid",0.0521897797007114
1978-03-02,"state","Soyuz 7K-T No. 45",0.850236318306997
